"","peak","DATE","avg_CO2","avg_deltaCO2","avg_CH4","avg_deltaCH4","Site","Location","Design","Triplicate_CO2_avg","Triplicate_CH4_avg","Triplicate_delta_CO2_avg","Triplicate_delta_CH4"
"27",81,"2021-09-07",552.17862481,-16.9761869926389,2.48442734622222,-57.2200264741111,"FH","UPR","BDA",545.423087227778,2.60916761991111,-17.5024949833981,-56.7119846090741
"28",82,"2021-09-07",529.537018112222,-18.4753939872222,1.70269072255556,-56.3570477961111,"FH","LWR","REF",543.930087327778,1.62114843934074,-18.6185308427593,-53.7786556828148
"29",83,"2021-09-07",522.968950371111,-19.0828113597222,1.5836441154,-52.9246424344444,"FH","LWR","REF",543.930087327778,1.62114843934074,-18.6185308427593,-53.7786556828148
"30",84,"2021-09-07",579.2842935,-18.2973871813333,1.57711048006667,-52.0542768178889,"FH","LWR","REF",543.930087327778,1.62114843934074,-18.6185308427593,-53.7786556828148
"31",85,"2021-09-07",532.157191794444,-18.0194760550556,1.8528926622,-53.606705119,"FH","MID","REF",530.708070326296,1.85238030569259,-17.3948330598056,-55.5344560378148
"32",86,"2021-09-07",529.53840552,-16.11600231125,1.87006842987778,-56.4410224665556,"FH","MID","REF",530.708070326296,1.85238030569259,-17.3948330598056,-55.5344560378148
"33",87,"2021-09-07",530.428613664444,-18.0490208131111,1.834179825,-56.5556405278889,"FH","MID","REF",530.708070326296,1.85238030569259,-17.3948330598056,-55.5344560378148
"34",88,"2021-09-07",554.325798373333,-18.83480091175,1.91502406251111,-55.2016411767778,"FH","UPR","REF",543.348960792222,1.94384117931852,-18.1654779195463,-55.739269598
"35",89,"2021-09-07",526.945769595556,-18.4057243415,1.95126714986667,-57.0624204117778,"FH","UPR","REF",543.348960792222,1.94384117931852,-18.1654779195463,-55.739269598
"36",90,"2021-09-07",548.775314407778,-17.2559085053889,1.96523232557778,-54.9537472054444,"FH","UPR","REF",543.348960792222,1.94384117931852,-18.1654779195463,-55.739269598
