DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               Amb_P                     CavityPressure            CavityTemp                WarmBoxTemp               EtalonTemp                DasTemp                   MPVPosition               solenoid_valves           OutletValve               MeasurementMode           species                   HP_12CH4                  HP_12CH4_dry              HP_13CH4                  HR_13CH4                  Delta_iCH4_Raw            HP_Delta_iCH4_Raw         HP_Delta_iCH4_30s         HP_Delta_iCH4_2min        HP_Delta_iCH4_5min        HR_12CH4                  HR_12CH4_dry              HR_Delta_iCH4_Raw         HR_Delta_iCH4_30s         HR_Delta_iCH4_2min        HR_Delta_iCH4_5min        ChemDetect                H2O                       12CO2                     12CO2_dry                 13CO2                     Delta_Raw_iCO2            Delta_30s_iCO2            Delta_2min_iCO2           Delta_5min_iCO2           peak87_baseave_spec       peak88_baseave            peakheight_5              peak0_spec                ch4_splinemax             peak30_spec               peak_30                   SSIMPressure              PPF_res                   PPF_base_offset           PPF_slope_offset          PPF_shift                 PPF_CH4_conc              PPF_H2O_conc              PPF_C2H6_conc             PPF_C2H4_conc             PPF_NH3_conc              PPF_H2S_conc              
2021-07-26                17:00:36.930              206.70876078              4961.010259               1627318836.931            0                         963                       0.0000000000E+00          1.4801067375E+02          4.4997734070E+01          4.4996940613E+01          4.4726158142E+01          4.6625000000E+01          0.0000000000E+00          0.0000000000E+00          2.9090344625E+04          1.0000000000E+00          1.5000000000E+02          1.9402919595E+00          1.9645721931E+00          2.0870465799E-02          2.0561221588E-02          -5.4620808788E+01         -5.4620808788E+01         -4.7947362745E+01         -4.8144238767E+01         -4.8802296855E+01         1.9056617772E+00          1.9371544417E+00          -5.5446511632E+01         -5.3169663572E+01         -5.3652440442E+01         -5.4575287697E+01         0.0000000000E+00          1.0120477194E+00          4.3899390305E+02          4.4694342849E+02          4.9652019542E+00          -1.1387150303E+01         -1.1460222481E+01         -1.1311241026E+01         -1.2070748376E+01         2.6852685776E+02          7.9012183042E+00          2.6652166555E+00          4.4390824101E+00          4.4784096883E+02          6.1734910886E+01          6.1968417215E+01          0.0000000000E+00          8.9713717380E-02          8.1042134385E-01          -1.3737560556E-01         1.5036976661E-04          1.9098568370E+00          1.0173755920E+00          -5.1205432104E-01         -9.4871997673E-03         2.0255923129E-02          1.2395864941E+00          
2021-07-26                17:00:38.229              206.70877580              4961.010619               1627318838.229            0                         963                       0.0000000000E+00          1.4801864574E+02          4.4997734070E+01          4.4996940613E+01          4.4726158142E+01          4.6645604396E+01          0.0000000000E+00          0.0000000000E+00          2.9110567766E+04          1.0000000000E+00          1.0600000000E+02          1.9402919595E+00          1.9645721931E+00          2.0870465799E-02          2.0561221588E-02          -5.4620808788E+01         -5.4620808788E+01         -4.7947362745E+01         -4.8144238767E+01         -4.8802296855E+01         1.9056617772E+00          1.9371544417E+00          -5.5446511632E+01         -5.3169663572E+01         -5.3652440442E+01         -5.4575287697E+01         0.0000000000E+00          1.0120477194E+00          4.3899390305E+02          4.4694342849E+02          4.9652019542E+00          -1.1387150303E+01         -1.1460222481E+01         -1.1311241026E+01         -1.2070748376E+01         2.6852685776E+02          7.8865644606E+00          2.6652166555E+00          4.4390824101E+00          4.4784096883E+02          6.1734910886E+01          6.1968417215E+01          0.0000000000E+00          8.9713717380E-02          8.1042134385E-01          -1.3737560556E-01         1.5036976661E-04          1.9098568370E+00          1.0173755920E+00          -5.1205432104E-01         -9.4871997673E-03         2.0255923129E-02          1.2395864941E+00          
2021-07-26                17:00:38.742              206.70878174              4961.010762               1627318838.742            0                         963                       0.0000000000E+00          1.4799867249E+02          4.4997734070E+01          4.4996940613E+01          4.4726158142E+01          4.6687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9094996094E+04          1.0000000000E+00          1.0500000000E+02          1.9402919595E+00          1.9645721931E+00          2.0870465799E-02          2.0561221588E-02          -5.4620808788E+01         -5.4620808788E+01         -4.7947362745E+01         -4.8144238767E+01         -4.8802296855E+01         1.9056617772E+00          1.9371544417E+00          -5.5446511632E+01         -5.3169663572E+01         -5.3652440442E+01         -5.4575287697E+01         0.0000000000E+00          1.0120477194E+00          4.3937672566E+02          4.4733671814E+02          4.9695711034E+00          -1.1387150303E+01         -1.1460222481E+01         -1.1311241026E+01         -1.2070748376E+01         2.6876109951E+02          7.8865644606E+00          2.6652166555E+00          4.4390824101E+00          4.4784096883E+02          6.1734910886E+01          6.1968417215E+01          0.0000000000E+00          8.9713717380E-02          8.1042134385E-01          -1.3737560556E-01         1.5036976661E-04          1.9098568370E+00          1.0173755920E+00          -5.1205432104E-01         -9.4871997673E-03         2.0255923129E-02          1.2395864941E+00          
2021-07-26                17:00:39.263              206.70878778              4961.010907               1627318839.264            0                         963                       0.0000000000E+00          1.4799935511E+02          4.4997734070E+01          4.4996940613E+01          4.4726158142E+01          4.6687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9097267857E+04          1.0000000000E+00          1.0600000000E+02          1.9402919595E+00          1.9645721931E+00          2.0870465799E-02          2.0561221588E-02          -5.4620808788E+01         -5.4620808788E+01         -4.7947362745E+01         -4.8144238767E+01         -4.8802296855E+01         1.9056617772E+00          1.9371544417E+00          -5.5446511632E+01         -5.3169663572E+01         -5.3652440442E+01         -5.4575287697E+01         0.0000000000E+00          1.0120477194E+00          4.3937672566E+02          4.4733671814E+02          4.9595434253E+00          -1.3381988733E+01         -1.1541750632E+01         -1.1381748603E+01         -1.2073695227E+01         2.6876109951E+02          7.8949024511E+00          2.6652166555E+00          4.4390824101E+00          4.4784096883E+02          6.1734910886E+01          6.1968417215E+01          0.0000000000E+00          8.9713717380E-02          8.1042134385E-01          -1.3737560556E-01         1.5036976661E-04          1.9098568370E+00          1.0173755920E+00          -5.1205432104E-01         -9.4871997673E-03         2.0255923129E-02          1.2395864941E+00          
2021-07-26                17:00:40.670              206.70880405              4961.011297               1627318840.670            0                         963                       0.0000000000E+00          1.4797320347E+02          4.4997682063E+01          4.4997122637E+01          4.4726106135E+01          4.6687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9065949609E+04          1.0000000000E+00          1.5000000000E+02          1.9406929468E+00          1.9649954573E+00          2.1009396434E-02          2.0666619094E-02          -4.8532595461E+01         -4.8532595461E+01         -4.8427651190E+01         -4.8032958019E+01         -4.8794471802E+01         1.9146693755E+00          1.9463252532E+00          -5.5078116437E+01         -5.4024418695E+01         -5.3436100123E+01         -5.4566082259E+01         0.0000000000E+00          1.0127400313E+00          4.3937672566E+02          4.4733671814E+02          4.9595434253E+00          -1.3381988733E+01         -1.1541750632E+01         -1.1381748603E+01         -1.2073695227E+01         2.6876109951E+02          7.8949024511E+00          2.6821790369E+00          4.4657354880E+00          4.4793004835E+02          6.1777141907E+01          6.2010483344E+01          0.0000000000E+00          7.9757035041E-02          7.8267428638E-01          -1.0869516691E-01         1.5208170573E-04          1.9064498027E+00          1.0173441263E+00          -4.2828070008E-01         -8.8807861958E-03         1.8687779130E-02          6.2946484071E-01          
2021-07-26                17:00:41.964              206.70881904              4961.011657               1627318841.965            0                         963                       0.0000000000E+00          1.4798602278E+02          4.4997673035E+01          4.4997154236E+01          4.4726097107E+01          4.6687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9054972857E+04          1.0000000000E+00          1.0600000000E+02          1.9406929468E+00          1.9649954573E+00          2.1009396434E-02          2.0666619094E-02          -4.8532595461E+01         -4.8532595461E+01         -4.8427651190E+01         -4.8032958019E+01         -4.8794471802E+01         1.9146693755E+00          1.9463252532E+00          -5.5078116437E+01         -5.4024418695E+01         -5.3436100123E+01         -5.4566082259E+01         0.0000000000E+00          1.0127400313E+00          4.3937672566E+02          4.4733671814E+02          4.9595434253E+00          -1.3381988733E+01         -1.1541750632E+01         -1.1381748603E+01         -1.2073695227E+01         2.6876109951E+02          7.9070069497E+00          2.6821790369E+00          4.4657354880E+00          4.4793004835E+02          6.1777141907E+01          6.2010483344E+01          0.0000000000E+00          7.9757035041E-02          7.8267428638E-01          -1.0869516691E-01         1.5208170573E-04          1.9064498027E+00          1.0173441263E+00          -4.2828070008E-01         -8.8807861958E-03         1.8687779130E-02          6.2946484071E-01          
2021-07-26                17:00:42.474              206.70882494              4961.011799               1627318842.475            0                         963                       0.0000000000E+00          1.4801919556E+02          4.4997673035E+01          4.4997154236E+01          4.4726097107E+01          4.6687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9082320312E+04          1.0000000000E+00          1.0500000000E+02          1.9406929468E+00          1.9649954573E+00          2.1009396434E-02          2.0666619094E-02          -4.8532595461E+01         -4.8532595461E+01         -4.8427651190E+01         -4.8032958019E+01         -4.8794471802E+01         1.9146693755E+00          1.9463252532E+00          -5.5078116437E+01         -5.4024418695E+01         -5.3436100123E+01         -5.4566082259E+01         0.0000000000E+00          1.0127400313E+00          4.3917251289E+02          4.4713445244E+02          4.9573009411E+00          -1.3381988733E+01         -1.1541750632E+01         -1.1381748603E+01         -1.2073695227E+01         2.6863614567E+02          7.9070069497E+00          2.6821790369E+00          4.4657354880E+00          4.4793004835E+02          6.1777141907E+01          6.2010483344E+01          0.0000000000E+00          7.9757035041E-02          7.8267428638E-01          -1.0869516691E-01         1.5208170573E-04          1.9064498027E+00          1.0173441263E+00          -4.2828070008E-01         -8.8807861958E-03         1.8687779130E-02          6.2946484071E-01          
2021-07-26                17:00:42.992              206.70883093              4961.011942               1627318842.992            0                         963                       0.0000000000E+00          1.4801797217E+02          4.4997673035E+01          4.4997154236E+01          4.4726097107E+01          4.6687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9088641426E+04          1.0000000000E+00          1.0600000000E+02          1.9406929468E+00          1.9649954573E+00          2.1009396434E-02          2.0666619094E-02          -4.8532595461E+01         -4.8532595461E+01         -4.8427651190E+01         -4.8032958019E+01         -4.8794471802E+01         1.9146693755E+00          1.9463252532E+00          -5.5078116437E+01         -5.4024418695E+01         -5.3436100123E+01         -5.4566082259E+01         0.0000000000E+00          1.0127400313E+00          4.3917251289E+02          4.4713445244E+02          4.9685353389E+00          -1.1146082677E+01         -1.1449460523E+01         -1.1373743387E+01         -1.2033333980E+01         2.6863614567E+02          7.9031253382E+00          2.6821790369E+00          4.4657354880E+00          4.4793004835E+02          6.1777141907E+01          6.2010483344E+01          0.0000000000E+00          7.9757035041E-02          7.8267428638E-01          -1.0869516691E-01         1.5208170573E-04          1.9064498027E+00          1.0173441263E+00          -4.2828070008E-01         -8.8807861958E-03         1.8687779130E-02          6.2946484071E-01          
2021-07-26                17:00:44.372              206.70884691              4961.012326               1627318844.373            0                         963                       0.0000000000E+00          1.4799965642E+02          4.4997703934E+01          4.4997154236E+01          4.4726107407E+01          4.6687500000E+01          0.0000000000E+00          0.0000000000E+00          2.9079873633E+04          1.0000000000E+00          1.5000000000E+02          1.9405999857E+00          1.9648620414E+00          2.1013841305E-02          2.0693481138E-02          -4.8266678247E+01         -4.8266678247E+01         -4.9571950378E+01         -4.8108530045E+01         -4.8799222151E+01         1.9110406144E+00          1.9426591926E+00          -5.2064413368E+01         -5.4943509368E+01         -5.3407386477E+01         -5.4508310762E+01         0.0000000000E+00          1.0111642013E+00          4.3917251289E+02          4.4713445244E+02          4.9685353389E+00          -1.1146082677E+01         -1.1449460523E+01         -1.1373743387E+01         -1.2033333980E+01         2.6863614567E+02          7.9031253382E+00          2.6827273738E+00          4.4517687863E+00          4.4789201123E+02          6.1681016280E+01          6.1914444124E+01          0.0000000000E+00          8.2227342534E-02          8.3361052847E-01          -9.7575270011E-02         1.3839940438E-04          1.9175307981E+00          1.0161126120E+00          -5.7737570486E-01         -1.0339461687E-02         2.1536359426E-02          -1.2892969015E+00         
2021-07-26                17:00:45.667              206.70886189              4961.012685               1627318845.667            0                         963                       0.0000000000E+00          1.4799184091E+02          4.4997947693E+01          4.4997154236E+01          4.4726188660E+01          4.6652014652E+01          0.0000000000E+00          0.0000000000E+00          2.9071849101E+04          1.0000000000E+00          1.0600000000E+02          1.9405999857E+00          1.9648620414E+00          2.1013841305E-02          2.0693481138E-02          -4.8266678247E+01         -4.8266678247E+01         -4.9571950378E+01         -4.8108530045E+01         -4.8799222151E+01         1.9110406144E+00          1.9426591926E+00          -5.2064413368E+01         -5.4943509368E+01         -5.3407386477E+01         -5.4508310762E+01         0.0000000000E+00          1.0111642013E+00          4.3917251289E+02          4.4713445244E+02          4.9685353389E+00          -1.1146082677E+01         -1.1449460523E+01         -1.1373743387E+01         -1.2033333980E+01         2.6863614567E+02          7.9024521481E+00          2.6827273738E+00          4.4517687863E+00          4.4789201123E+02          6.1681016280E+01          6.1914444124E+01          0.0000000000E+00          8.2227342534E-02          8.3361052847E-01          -9.7575270011E-02         1.3839940438E-04          1.9175307981E+00          1.0161126120E+00          -5.7737570486E-01         -1.0339461687E-02         2.1536359426E-02          -1.2892969015E+00         
