DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               Amb_P                     CavityPressure            CavityTemp                WarmBoxTemp               EtalonTemp                DasTemp                   MPVPosition               solenoid_valves           OutletValve               MeasurementMode           species                   HP_12CH4                  HP_12CH4_dry              HP_13CH4                  HR_13CH4                  Delta_iCH4_Raw            HP_Delta_iCH4_Raw         HP_Delta_iCH4_30s         HP_Delta_iCH4_2min        HP_Delta_iCH4_5min        HR_12CH4                  HR_12CH4_dry              HR_Delta_iCH4_Raw         HR_Delta_iCH4_30s         HR_Delta_iCH4_2min        HR_Delta_iCH4_5min        ChemDetect                H2O                       12CO2                     12CO2_dry                 13CO2                     Delta_Raw_iCO2            Delta_30s_iCO2            Delta_2min_iCO2           Delta_5min_iCO2           peak87_baseave_spec       peak88_baseave            peakheight_5              peak0_spec                ch4_splinemax             peak30_spec               peak_30                   SSIMPressure              PPF_res                   PPF_base_offset           PPF_slope_offset          PPF_shift                 PPF_CH4_conc              PPF_H2O_conc              PPF_C2H6_conc             PPF_C2H4_conc             PPF_NH3_conc              PPF_H2S_conc              
2021-09-11                15:02:05.829              253.62645637              6087.034953               1631372525.830            0                         963                       0.0000000000E+00          1.4798178225E+02          4.4998191833E+01          4.4997703552E+01          4.4729393005E+01          4.3462760417E+01          0.0000000000E+00          0.0000000000E+00          2.9940067505E+04          1.0000000000E+00          1.5000000000E+02          -1.2682190179E-03         -1.2681290517E-03         -9.1155393348E-05         6.0573030531E-05          5.3967710504E+03          5.3967710504E+03          -1.6423987703E+03         5.4749471903E+03          1.3765119178E+02          9.6060763233E-03          9.6078928558E-03          -4.3896101450E+02         1.0302853669E+03          -7.3761784839E+01         -3.4827172627E+02         0.0000000000E+00          1.5563377325E-02          7.0401259965E-01          7.0415203193E-01          9.3419978119E-03          1.8063380415E+02          5.5140343590E+02          4.7938886204E+02          3.3210711180E+02          3.4574438129E-01          1.1608562849E-02          6.8680910818E-03          1.8842936356E-02          1.1328043586E-01          9.4936601681E-01          1.2102185355E+00          0.0000000000E+00          3.3388649399E-02          -2.8761101231E-02         -3.1093397467E-01         8.4780763004E-04          -1.4719791113E-02         2.0177583334E-02          2.3538144395E-01          -1.3995541141E-02         1.3275756164E-04          4.2282732028E+00          
2021-09-11                15:02:07.131              253.62647144              6087.035314               1631372527.132            0                         963                       0.0000000000E+00          1.4800382269E+02          4.4998191833E+01          4.4997703552E+01          4.4729393005E+01          4.3500000000E+01          0.0000000000E+00          0.0000000000E+00          2.9947686184E+04          1.0000000000E+00          1.0600000000E+02          -1.2682190179E-03         -1.2681290517E-03         -9.1155393348E-05         6.0573030531E-05          5.3967710504E+03          5.3967710504E+03          -1.6423987703E+03         5.4749471903E+03          1.3765119178E+02          9.6060763233E-03          9.6078928558E-03          -4.3896101450E+02         1.0302853669E+03          -7.3761784839E+01         -3.4827172627E+02         0.0000000000E+00          1.5563377325E-02          7.0401259965E-01          7.0415203193E-01          9.3419978119E-03          1.8063380415E+02          5.5140343590E+02          4.7938886204E+02          3.3210711180E+02          3.4574438129E-01          -7.5805353126E-03         6.8680910818E-03          1.8842936356E-02          1.1328043586E-01          9.4936601681E-01          1.2102185355E+00          0.0000000000E+00          3.3388649399E-02          -2.8761101231E-02         -3.1093397467E-01         8.4780763004E-04          -1.4719791113E-02         2.0177583334E-02          2.3538144395E-01          -1.3995541141E-02         1.3275756164E-04          4.2282732028E+00          
2021-09-11                15:02:07.645              253.62647738              6087.035457               1631372527.646            0                         963                       0.0000000000E+00          1.4800497437E+02          4.4998191833E+01          4.4997703552E+01          4.4729393005E+01          4.3500000000E+01          0.0000000000E+00          0.0000000000E+00          2.9946935547E+04          1.0000000000E+00          1.0500000000E+02          -1.2682190179E-03         -1.2681290517E-03         -9.1155393348E-05         6.0573030531E-05          5.3967710504E+03          5.3967710504E+03          -1.6423987703E+03         5.4749471903E+03          1.3765119178E+02          9.6060763233E-03          9.6078928558E-03          -4.3896101450E+02         1.0302853669E+03          -7.3761784839E+01         -3.4827172627E+02         0.0000000000E+00          1.5563377325E-02          7.2497046387E-01          7.2512787856E-01          9.6202847506E-03          1.8063380415E+02          5.5140343590E+02          4.7938886204E+02          3.3210711180E+02          3.5856809337E-01          -7.5805353126E-03         6.8680910818E-03          1.8842936356E-02          1.1328043586E-01          9.4936601681E-01          1.2102185355E+00          0.0000000000E+00          3.3388649399E-02          -2.8761101231E-02         -3.1093397467E-01         8.4780763004E-04          -1.4719791113E-02         2.0177583334E-02          2.3538144395E-01          -1.3995541141E-02         1.3275756164E-04          4.2282732028E+00          
2021-09-11                15:02:08.157              253.62648330              6087.035599               1631372528.157            0                         963                       0.0000000000E+00          1.4799313204E+02          4.4998191833E+01          4.4997703552E+01          4.4729393005E+01          4.3494963370E+01          0.0000000000E+00          0.0000000000E+00          2.9938186742E+04          1.0000000000E+00          1.0600000000E+02          -1.2682190179E-03         -1.2681290517E-03         -9.1155393348E-05         6.0573030531E-05          5.3967710504E+03          5.3967710504E+03          -1.6423987703E+03         5.4749471903E+03          1.3765119178E+02          9.6060763233E-03          9.6078928558E-03          -4.3896101450E+02         1.0302853669E+03          -7.3761784839E+01         -3.4827172627E+02         0.0000000000E+00          1.5563377325E-02          7.2497046387E-01          7.2512787856E-01          3.5966033913E-03          -5.5861269662E+02         4.3403617803E+02          4.2658737436E+02          3.2185781134E+02          3.5856809337E-01          4.9162470945E-03          6.8680910818E-03          1.8842936356E-02          1.1328043586E-01          9.4936601681E-01          1.2102185355E+00          0.0000000000E+00          3.3388649399E-02          -2.8761101231E-02         -3.1093397467E-01         8.4780763004E-04          -1.4719791113E-02         2.0177583334E-02          2.3538144395E-01          -1.3995541141E-02         1.3275756164E-04          4.2282732028E+00          
2021-09-11                15:02:09.538              253.62649928              6087.035983               1631372529.538            0                         963                       0.0000000000E+00          1.4801312297E+02          4.4998181216E+01          4.4997756640E+01          4.4729414241E+01          4.3437500000E+01          0.0000000000E+00          0.0000000000E+00          2.9975615828E+04          1.0000000000E+00          1.5000000000E+02          -1.3740494152E-03         -1.3739841245E-03         -4.3552346018E-04         1.2029768941E-04          2.0000000000E+04          2.7207963219E+04          2.8189388343E+03          5.6775978606E+03          3.3438815260E+02          2.1759777566E-02          2.1764693063E-02          -5.0813419795E+02         1.1280354792E+03          -9.6422894062E+01         -3.2884852918E+02         0.0000000000E+00          1.4437118946E-02          7.2497046387E-01          7.2512787856E-01          3.5966033913E-03          -5.5861269662E+02         4.3403617803E+02          4.2658737436E+02          3.2185781134E+02          3.5856809337E-01          4.9162470945E-03          1.5444385129E-02          5.0999905510E-02          7.5876846936E-02          8.8066425571E-01          1.1413178326E+00          0.0000000000E+00          2.7416135971E-02          2.8735707955E-02          -2.4403943268E-01         6.9820160818E-04          -8.1773982604E-03         1.9234988875E-02          7.7662904448E-02          -1.4754923747E-02         2.1858583667E-03          3.3245285357E+00          
2021-09-11                15:02:10.842              253.62651438              6087.036345               1631372530.842            0                         963                       0.0000000000E+00          1.4798921684E+02          4.4998161316E+01          4.4997856140E+01          4.4729454041E+01          4.3437500000E+01          0.0000000000E+00          0.0000000000E+00          2.9958062185E+04          1.0000000000E+00          1.0600000000E+02          -1.3740494152E-03         -1.3739841245E-03         -4.3552346018E-04         1.2029768941E-04          2.0000000000E+04          2.7207963219E+04          2.8189388343E+03          5.6775978606E+03          3.3438815260E+02          2.1759777566E-02          2.1764693063E-02          -5.0813419795E+02         1.1280354792E+03          -9.6422894062E+01         -3.2884852918E+02         0.0000000000E+00          1.4437118946E-02          7.2497046387E-01          7.2512787856E-01          3.5966033913E-03          -5.5861269662E+02         4.3403617803E+02          4.2658737436E+02          3.2185781134E+02          3.5856809337E-01          1.2331752636E-02          1.5444385129E-02          5.0999905510E-02          7.5876846936E-02          8.8066425571E-01          1.1413178326E+00          0.0000000000E+00          2.7416135971E-02          2.8735707955E-02          -2.4403943268E-01         6.9820160818E-04          -8.1773982604E-03         1.9234988875E-02          7.7662904448E-02          -1.4754923747E-02         2.1858583667E-03          3.3245285357E+00          
2021-09-11                15:02:11.345              253.62652021              6087.036485               1631372531.346            0                         963                       0.0000000000E+00          1.4801905823E+02          4.4998161316E+01          4.4997856140E+01          4.4729454041E+01          4.3437500000E+01          0.0000000000E+00          0.0000000000E+00          2.9974578125E+04          1.0000000000E+00          1.0500000000E+02          -1.3740494152E-03         -1.3739841245E-03         -4.3552346018E-04         1.2029768941E-04          2.0000000000E+04          2.7207963219E+04          2.8189388343E+03          5.6775978606E+03          3.3438815260E+02          2.1759777566E-02          2.1764693063E-02          -5.0813419795E+02         1.1280354792E+03          -9.6422894062E+01         -3.2884852918E+02         0.0000000000E+00          1.4437118946E-02          7.1791723202E-01          7.1806149176E-01          3.5615544137E-03          -5.5861269662E+02         4.3403617803E+02          4.2658737436E+02          3.2185781134E+02          3.5425235711E-01          1.2331752636E-02          1.5444385129E-02          5.0999905510E-02          7.5876846936E-02          8.8066425571E-01          1.1413178326E+00          0.0000000000E+00          2.7416135971E-02          2.8735707955E-02          -2.4403943268E-01         6.9820160818E-04          -8.1773982604E-03         1.9234988875E-02          7.7662904448E-02          -1.4754923747E-02         2.1858583667E-03          3.3245285357E+00          
2021-09-11                15:02:11.844              253.62652597              6087.036623               1631372531.844            0                         963                       0.0000000000E+00          1.4801076985E+02          4.4998161316E+01          4.4997856140E+01          4.4729454041E+01          4.3437500000E+01          0.0000000000E+00          0.0000000000E+00          2.9972290028E+04          1.0000000000E+00          1.0600000000E+02          -1.3740494152E-03         -1.3739841245E-03         -4.3552346018E-04         1.2029768941E-04          2.0000000000E+04          2.7207963219E+04          2.8189388343E+03          5.6775978606E+03          3.3438815260E+02          2.1759777566E-02          2.1764693063E-02          -5.0813419795E+02         1.1280354792E+03          -9.6422894062E+01         -3.2884852918E+02         0.0000000000E+00          1.4437118946E-02          7.1791723202E-01          7.1806149176E-01          1.0704554200E-02          3.2662701832E+02          4.5737039501E+02          4.6648709157E+02          3.3084518686E+02          3.5425235711E-01          3.6326412922E-03          1.5444385129E-02          5.0999905510E-02          7.5876846936E-02          8.8066425571E-01          1.1413178326E+00          0.0000000000E+00          2.7416135971E-02          2.8735707955E-02          -2.4403943268E-01         6.9820160818E-04          -8.1773982604E-03         1.9234988875E-02          7.7662904448E-02          -1.4754923747E-02         2.1858583667E-03          3.3245285357E+00          
2021-09-11                15:02:13.211              253.62654181              6087.037003               1631372533.212            0                         963                       0.0000000000E+00          1.4798636522E+02          4.4998161316E+01          4.4997856140E+01          4.4729454041E+01          4.3458203125E+01          0.0000000000E+00          0.0000000000E+00          2.9931686418E+04          1.0000000000E+00          1.5000000000E+02          -1.2112031744E-03         -1.2111087207E-03         4.8951326591E-05          -3.8458902655E-06         -4.5968574307E+03         -4.5968574307E+03         8.4844787970E+02          6.1963974745E+03          1.7076649721E+02          -3.7890777708E-03         -3.7902470779E-03         -9.0970342943E+02         -1.0734669452E+03         -4.0908082940E+01         -3.4635408250E+02         0.0000000000E+00          1.4625491441E-02          7.1791723202E-01          7.1806149176E-01          1.0704554200E-02          3.2662701832E+02          4.5737039501E+02          4.6648709157E+02          3.3084518686E+02          3.5425235711E-01          3.6326412922E-03          8.2736357059E-05          -1.2126333036E-02         1.1243577947E-01          8.9215497788E-01          1.1531990907E+00          0.0000000000E+00          3.1056306984E-02          -5.9715204469E-02         -3.4465975734E-01         6.7518051369E-04          -1.3886605310E-02         1.8661044192E-02          2.8746314239E-01          -1.2533488410E-02         1.9847152422E-03          4.8986570432E+00          
2021-09-11                15:02:14.499              253.62655670              6087.037361               1631372534.499            0                         963                       0.0000000000E+00          1.4801548583E+02          4.4998159974E+01          4.4997856140E+01          4.4729450016E+01          4.3475961538E+01          0.0000000000E+00          0.0000000000E+00          2.9962318274E+04          1.0000000000E+00          1.0600000000E+02          -1.2112031744E-03         -1.2111087207E-03         4.8951326591E-05          -3.8458902655E-06         -4.5968574307E+03         -4.5968574307E+03         8.4844787970E+02          6.1963974745E+03          1.7076649721E+02          -3.7890777708E-03         -3.7902470779E-03         -9.0970342943E+02         -1.0734669452E+03         -4.0908082940E+01         -3.4635408250E+02         0.0000000000E+00          1.4625491441E-02          7.1791723202E-01          7.1806149176E-01          1.0704554200E-02          3.2662701832E+02          4.5737039501E+02          4.6648709157E+02          3.3084518686E+02          3.5425235711E-01          2.9386164840E-03          8.2736357059E-05          -1.2126333036E-02         1.1243577947E-01          8.9215497788E-01          1.1531990907E+00          0.0000000000E+00          3.1056306984E-02          -5.9715204469E-02         -3.4465975734E-01         6.7518051369E-04          -1.3886605310E-02         1.8661044192E-02          2.8746314239E-01          -1.2533488410E-02         1.9847152422E-03          4.8986570432E+00          
