DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               Amb_P                     CavityPressure            CavityTemp                WarmBoxTemp               EtalonTemp                DasTemp                   MPVPosition               solenoid_valves           OutletValve               MeasurementMode           species                   HP_12CH4                  HP_12CH4_dry              HP_13CH4                  HR_13CH4                  Delta_iCH4_Raw            HP_Delta_iCH4_Raw         HP_Delta_iCH4_30s         HP_Delta_iCH4_2min        HP_Delta_iCH4_5min        HR_12CH4                  HR_12CH4_dry              HR_Delta_iCH4_Raw         HR_Delta_iCH4_30s         HR_Delta_iCH4_2min        HR_Delta_iCH4_5min        ChemDetect                H2O                       12CO2                     12CO2_dry                 13CO2                     Delta_Raw_iCO2            Delta_30s_iCO2            Delta_2min_iCO2           Delta_5min_iCO2           peak87_baseave_spec       peak88_baseave            peakheight_5              peak0_spec                ch4_splinemax             peak30_spec               peak_30                   SSIMPressure              PPF_res                   PPF_base_offset           PPF_slope_offset          PPF_shift                 PPF_CH4_conc              PPF_H2O_conc              PPF_C2H6_conc             PPF_C2H4_conc             PPF_NH3_conc              PPF_H2S_conc              
2021-05-29                00:09:32.430              148.00662535              3552.159008               1622246972.430            0                         963                       0.0000000000E+00          1.4799783325E+02          4.5000236511E+01          4.4999259949E+01          4.4724235535E+01          4.1625000000E+01          0.0000000000E+00          0.0000000000E+00          2.8720197266E+04          1.0000000000E+00          1.0600000000E+02          1.9497317460E+00          1.9512820693E+00          2.0836985826E-02          2.0904583555E-02          -4.9708746458E+01         -4.9708746458E+01         -4.8567503718E+01         -4.9901837096E+01         -5.0362995905E+01         1.9548585723E+00          1.9569207403E+00          -4.9372937478E+01         -4.9063895237E+01         -5.0027535236E+01         -4.9186842553E+01         0.0000000000E+00          6.6699516943E-02          4.5084800660E+02          4.5137631301E+02          5.0130147416E+00          -1.1669708235E+01         -1.1646313151E+01         -1.1340789146E+01         -1.1287852626E+01         2.7578015462E+02          8.0643714235E+00          2.7269667231E+00          4.5570186835E+00          4.4999698337E+02          4.0686705336E+00          4.3014472396E+00          0.0000000000E+00          7.6196507175E-02          4.4332414422E-01          -2.4355649191E-01         -7.8974298077E-05         1.9330286361E+00          7.1497351796E-02          -2.6815203084E-01         -1.0605435193E-02         2.3908592793E-02          1.5738011534E+00          
2021-05-29                00:09:32.937              148.00663122              3552.159149               1622246972.937            0                         963                       0.0000000000E+00          1.4799783325E+02          4.5000236511E+01          4.4999259949E+01          4.4724235535E+01          4.1625000000E+01          0.0000000000E+00          0.0000000000E+00          2.8720197266E+04          1.0000000000E+00          1.0500000000E+02          1.9497317460E+00          1.9512820693E+00          2.0836985826E-02          2.0904583555E-02          -4.9708746458E+01         -4.9708746458E+01         -4.8567503718E+01         -4.9901837096E+01         -5.0362995905E+01         1.9548585723E+00          1.9569207403E+00          -4.9372937478E+01         -4.9063895237E+01         -5.0027535236E+01         -4.9186842553E+01         0.0000000000E+00          6.6699516943E-02          4.4980120760E+02          4.5031983924E+02          5.0012814750E+00          -1.1669708235E+01         -1.1646313151E+01         -1.1340789146E+01         -1.1287852626E+01         2.7513963855E+02          8.0643714235E+00          2.7269667231E+00          4.5570186835E+00          4.4999698337E+02          4.0686705336E+00          4.3014472396E+00          0.0000000000E+00          7.6196507175E-02          4.4332414422E-01          -2.4355649191E-01         -7.8974298077E-05         1.9330286361E+00          7.1497351796E-02          -2.6815203084E-01         -1.0605435193E-02         2.3908592793E-02          1.5738011534E+00          
2021-05-29                00:09:33.460              148.00663728              3552.159295               1622246973.461            0                         963                       0.0000000000E+00          1.4798480281E+02          4.5000236511E+01          4.4999259949E+01          4.4724235535E+01          4.1684752747E+01          0.0000000000E+00          0.0000000000E+00          2.8703885045E+04          1.0000000000E+00          1.0600000000E+02          1.9497317460E+00          1.9512820693E+00          2.0836985826E-02          2.0904583555E-02          -4.9708746458E+01         -4.9708746458E+01         -4.8567503718E+01         -4.9901837096E+01         -5.0362995905E+01         1.9548585723E+00          1.9569207403E+00          -4.9372937478E+01         -4.9063895237E+01         -5.0027535236E+01         -4.9186842553E+01         0.0000000000E+00          6.6699516943E-02          4.4980120760E+02          4.5031983924E+02          5.0079127418E+00          -1.0359267734E+01         -1.1518284410E+01         -1.1313600430E+01         -1.1281845113E+01         2.7513963855E+02          8.0477103892E+00          2.7269667231E+00          4.5570186835E+00          4.4999698337E+02          4.0686705336E+00          4.3014472396E+00          0.0000000000E+00          7.6196507175E-02          4.4332414422E-01          -2.4355649191E-01         -7.8974298077E-05         1.9330286361E+00          7.1497351796E-02          -2.6815203084E-01         -1.0605435193E-02         2.3908592793E-02          1.5738011534E+00          
2021-05-29                00:09:34.839              148.00665324              3552.159678               1622246974.840            0                         963                       0.0000000000E+00          1.4799831972E+02          4.5000242297E+01          4.4999312019E+01          4.4724258677E+01          4.1687500000E+01          0.0000000000E+00          0.0000000000E+00          2.8716927974E+04          1.0000000000E+00          1.5000000000E+02          1.9504687658E+00          1.9520047704E+00          2.0802224591E-02          2.0872781517E-02          -5.1645311291E+01         -5.1645311291E+01         -4.8784234764E+01         -4.9938750455E+01         -5.0416709772E+01         1.9576029510E+00          1.9596348860E+00          -5.2133762091E+01         -4.9776674048E+01         -4.9998597260E+01         -4.9340895165E+01         0.0000000000E+00          6.6060167041E-02          4.4980120760E+02          4.5031983924E+02          5.0079127418E+00          -1.0359267734E+01         -1.1518284410E+01         -1.1313600430E+01         -1.1281845113E+01         2.7513963855E+02          8.0477103892E+00          2.7229534092E+00          4.5642904572E+00          4.5019810193E+02          4.0296701895E+00          4.2624019081E+00          0.0000000000E+00          7.7457664581E-02          3.3616931846E-01          -3.2721990208E-01         9.7394499986E-05          1.9231640221E+00          7.0352000535E-02          1.2607713812E-02          -8.7177789444E-03         2.5422561054E-02          3.4368763159E+00          
2021-05-29                00:09:36.114              148.00666799              3552.160032               1622246976.114            0                         963                       0.0000000000E+00          1.4801861488E+02          4.5000267029E+01          4.4999534607E+01          4.4724357605E+01          4.1687500000E+01          0.0000000000E+00          0.0000000000E+00          2.8742235126E+04          1.0000000000E+00          1.0600000000E+02          1.9504687658E+00          1.9520047704E+00          2.0802224591E-02          2.0872781517E-02          -5.1645311291E+01         -5.1645311291E+01         -4.8784234764E+01         -4.9938750455E+01         -5.0416709772E+01         1.9576029510E+00          1.9596348860E+00          -5.2133762091E+01         -4.9776674048E+01         -4.9998597260E+01         -4.9340895165E+01         0.0000000000E+00          6.6060167041E-02          4.4980120760E+02          4.5031983924E+02          5.0079127418E+00          -1.0359267734E+01         -1.1518284410E+01         -1.1313600430E+01         -1.1281845113E+01         2.7513963855E+02          8.0428860253E+00          2.7229534092E+00          4.5642904572E+00          4.5019810193E+02          4.0296701895E+00          4.2624019081E+00          0.0000000000E+00          7.7457664581E-02          3.3616931846E-01          -3.2721990208E-01         9.7394499986E-05          1.9231640221E+00          7.0352000535E-02          1.2607713812E-02          -8.7177789444E-03         2.5422561054E-02          3.4368763159E+00          
2021-05-29                00:09:36.615              148.00667380              3552.160171               1622246976.616            0                         963                       0.0000000000E+00          1.4801864624E+02          4.5000267029E+01          4.4999534607E+01          4.4724357605E+01          4.1687500000E+01          0.0000000000E+00          0.0000000000E+00          2.8742238281E+04          1.0000000000E+00          1.0500000000E+02          1.9504687658E+00          1.9520047704E+00          2.0802224591E-02          2.0872781517E-02          -5.1645311291E+01         -5.1645311291E+01         -4.8784234764E+01         -4.9938750455E+01         -5.0416709772E+01         1.9576029510E+00          1.9596348860E+00          -5.2133762091E+01         -4.9776674048E+01         -4.9998597260E+01         -4.9340895165E+01         0.0000000000E+00          6.6060167041E-02          4.4956058073E+02          4.5007395412E+02          5.0051783047E+00          -1.0359267734E+01         -1.1518284410E+01         -1.1313600430E+01         -1.1281845113E+01         2.7499240362E+02          8.0428860253E+00          2.7229534092E+00          4.5642904572E+00          4.5019810193E+02          4.0296701895E+00          4.2624019081E+00          0.0000000000E+00          7.7457664581E-02          3.3616931846E-01          -3.2721990208E-01         9.7394499986E-05          1.9231640221E+00          7.0352000535E-02          1.2607713812E-02          -8.7177789444E-03         2.5422561054E-02          3.4368763159E+00          
2021-05-29                00:09:37.128              148.00667972              3552.160313               1622246977.128            0                         963                       0.0000000000E+00          1.4799072489E+02          4.5000267029E+01          4.4999534607E+01          4.4724357605E+01          4.1687500000E+01          0.0000000000E+00          0.0000000000E+00          2.8720318181E+04          1.0000000000E+00          1.0600000000E+02          1.9504687658E+00          1.9520047704E+00          2.0802224591E-02          2.0872781517E-02          -5.1645311291E+01         -5.1645311291E+01         -4.8784234764E+01         -4.9938750455E+01         -5.0416709772E+01         1.9576029510E+00          1.9596348860E+00          -5.2133762091E+01         -4.9776674048E+01         -4.9998597260E+01         -4.9340895165E+01         0.0000000000E+00          6.6060167041E-02          4.4956058073E+02          4.5007395412E+02          5.0012447782E+00          -1.1137017859E+01         -1.1560963724E+01         -1.1304683856E+01         -1.1282007451E+01         2.7499240362E+02          8.0477856108E+00          2.7229534092E+00          4.5642904572E+00          4.5019810193E+02          4.0296701895E+00          4.2624019081E+00          0.0000000000E+00          7.7457664581E-02          3.3616931846E-01          -3.2721990208E-01         9.7394499986E-05          1.9231640221E+00          7.0352000535E-02          1.2607713812E-02          -8.7177789444E-03         2.5422561054E-02          3.4368763159E+00          
2021-05-29                00:09:38.526              148.00669591              3552.160702               1622246978.527            0                         963                       0.0000000000E+00          1.4799269981E+02          4.5000267029E+01          4.4999534607E+01          4.4724357605E+01          4.1647786458E+01          0.0000000000E+00          0.0000000000E+00          2.8730093998E+04          1.0000000000E+00          1.5000000000E+02          1.9498038849E+00          1.9513760724E+00          2.0792077523E-02          2.0858269951E-02          -5.1802513282E+01         -5.1802513282E+01         -4.8770462464E+01         -5.0113511685E+01         -5.0385005092E+01         1.9582033526E+00          1.9602163620E+00          -5.3073733680E+01         -4.9526937552E+01         -5.0293917399E+01         -4.9283129348E+01         0.0000000000E+00          6.7635239830E-02          4.4956058073E+02          4.5007395412E+02          5.0012447782E+00          -1.1137017859E+01         -1.1560963724E+01         -1.1304683856E+01         -1.1282007451E+01         2.7499240362E+02          8.0477856108E+00          2.7212846081E+00          4.5661873746E+00          4.5000250007E+02          4.1257496296E+00          4.3584696128E+00          0.0000000000E+00          7.7752151544E-02          3.9780103087E-01          -2.7437044584E-01         1.5063508168E-04          1.9256229223E+00          7.2086592064E-02          -1.0107414607E-01         -1.3427337369E-02         2.4797006127E-02          2.2402184522E+00          
2021-05-29                00:09:39.836              148.00671108              3552.161066               1622246979.837            0                         963                       0.0000000000E+00          1.4798993831E+02          4.5000226227E+01          4.4999534607E+01          4.4724382086E+01          4.1641712454E+01          0.0000000000E+00          0.0000000000E+00          2.8724005158E+04          1.0000000000E+00          1.0600000000E+02          1.9498038849E+00          1.9513760724E+00          2.0792077523E-02          2.0858269951E-02          -5.1802513282E+01         -5.1802513282E+01         -4.8770462464E+01         -5.0113511685E+01         -5.0385005092E+01         1.9582033526E+00          1.9602163620E+00          -5.3073733680E+01         -4.9526937552E+01         -5.0293917399E+01         -4.9283129348E+01         0.0000000000E+00          6.7635239830E-02          4.4956058073E+02          4.5007395412E+02          5.0012447782E+00          -1.1137017859E+01         -1.1560963724E+01         -1.1304683856E+01         -1.1282007451E+01         2.7499240362E+02          8.0402058326E+00          2.7212846081E+00          4.5661873746E+00          4.5000250007E+02          4.1257496296E+00          4.3584696128E+00          0.0000000000E+00          7.7752151544E-02          3.9780103087E-01          -2.7437044584E-01         1.5063508168E-04          1.9256229223E+00          7.2086592064E-02          -1.0107414607E-01         -1.3427337369E-02         2.4797006127E-02          2.2402184522E+00          
2021-05-29                00:09:40.349              148.00671701              3552.161208               1622246980.350            0                         963                       0.0000000000E+00          1.4799534607E+02          4.5000114441E+01          4.4999534607E+01          4.4724449158E+01          4.1687500000E+01          0.0000000000E+00          0.0000000000E+00          2.8719669922E+04          1.0000000000E+00          1.0500000000E+02          1.9498038849E+00          1.9513760724E+00          2.0792077523E-02          2.0858269951E-02          -5.1802513282E+01         -5.1802513282E+01         -4.8770462464E+01         -5.0113511685E+01         -5.0385005092E+01         1.9582033526E+00          1.9602163620E+00          -5.3073733680E+01         -4.9526937552E+01         -5.0293917399E+01         -4.9283129348E+01         0.0000000000E+00          6.7635239830E-02          4.4953639228E+02          4.5006200807E+02          5.0011120331E+00          -1.1137017859E+01         -1.1560963724E+01         -1.1304683856E+01         -1.1282007451E+01         2.7497760317E+02          8.0402058326E+00          2.7212846081E+00          4.5661873746E+00          4.5000250007E+02          4.1257496296E+00          4.3584696128E+00          0.0000000000E+00          7.7752151544E-02          3.9780103087E-01          -2.7437044584E-01         1.5063508168E-04          1.9256229223E+00          7.2086592064E-02          -1.0107414607E-01         -1.3427337369E-02         2.4797006127E-02          2.2402184522E+00          
